ch1stim1;ch1stim2;ch2stim1;ch2stim2;ch3stim1;ch3stim2;ch4stim1;ch4stim2
-0,350436;-0,369967;-0,232747;-0,330404;-0,011068;-0,040365;-0,116797;0,010156
-0,140475;-0,345553;-0,48584;-0,778809;-0,569336;-0,608398;0,029297;0,019531
-0,343675;-0,50969;-0,150146;-0,843506;-0,009766;0,087891;-0,032031;-0,110156
-0,118314;-0,294096;-0,450033;-0,371908;-0,516602;-0,711914;-0,023828;-0,023828
-0,311373;-0,428561;-0,199381;-0,218913;0,009115;0,097005;-0,013672;-0,0625
-0,152494;-0,259916;-0,539551;-0,432129;-0,54069;-0,784831;-0,598438;-0,578906
-0,320388;-0,418044;-0,258789;-0,668945;0,008463;0,027995;-0,010156;-0,000391
-0,141602;-0,209961;-0,50293;-0,356445;-0,552734;-0,621094;-0,609375;-0,443359
-0,325271;-0,442458;-0,252686;-0,516357;0,005859;-0,013672;-0,028125;-0,047656
-0,168269;-0,265925;-0,511068;-0,481771;-0,515625;-0,544922;-0,56875;-0,500391
-0,306115;-0,423302;-0,222168;-0,505371;-0,00293;-0,149414;-0,312109;-0,4
-0,130333;-0,257287;-0,463053;-0,394694;-0,469727;-0,52832;-0,646875;-0,519922
-0,374099;-0,383864;-0,181478;-0,396322;-0,048502;-0,068034;-0,274219;-0,410937
-0,177659;-0,285081;-0,502523;-0,561117;-0,555013;-0,633138;-0,560937;-0,482812
-0,31851;-0,425931;-0,179037;-0,589193;-0,009115;0,098307;-0,283594;-0,488672
-0,173528;-0,300481;-0,459798;-0,547689;-0,53776;-0,772135;-0,635547;-0,586719
-0,334285;-0,402644;-0,177816;-0,421957;-0,004883;0,043945;-0,25664;-0,461719
-0,138972;-0,275691;-0,491129;-0,608317;-0,526367;-0,614258;-0,585547;-0,536719
-0,322641;-0,439829;-0,216064;-0,469971;-0,01888;-0,01888;-0,282031;-0,477344
-0,18442;-0,272311;-0,505778;-0,476481;-0,496094;-0,525391;-0,61875;-0,569922
-0,342173;-0,439829;-0,229085;-0,492757;-0,035807;-0,23112;-0,257422;-0,442969
-0,153996;-0,28095;-0,476074;-0,603027;-0,516276;-0,623698;-0,540235;-0,530469
-0,341797;-0,458984;-0,293783;-0,606283;-0,00293;-0,061523;-0,30625;-0,452734
-0,130333;-0,325646;-0,488688;-0,615641;-0,522135;-0,688151;-0,548047;-0,606641
-0,330904;-0,428561;-0,211182;-0,406494;0,006185;0,103841;-0,255469;-0,480078
-0,130709;-0,267428;-0,509033;-0,411377;-0,514323;-0,709635;-0,5625;-0,416016
-0,317383;-0,405273;-0,195719;-0,488688;0,001302;-0,047526;-0,226563;-0,460938
-0,132963;-0,279447;-0,467529;-0,496826;-0,51237;-0,541667;-0,615234;-0,546875
-0,378982;-0,437575;-0,243327;-0,52653;-0,019206;-0,155924;-0,255859;-0,529297
-0,138221;-0,27494;-0,484212;-0,591634;-0,522461;-0,600586;-0,563672;-0,553906
-0,320763;-0,428185;-0,250651;-0,514323;-0,020182;0,028646;-0,259766;-0,416016
-0,130333;-0,306115;-0,482584;-0,560709;-0,511393;-0,726237;-0,5875;-0,528906
-0,360952;-0,429312;-0,17334;-0,41748;-0,013672;0,015625;-0,278516;-0,49336
-0,148362;-0,19719;-0,456136;-0,465902;-0,55599;-0,634115;-0,575781;-0,4
-0,318885;-0,426307;-0,289307;-0,494385;-0,003906;-0,033203;-0,252734;-0,487109
-0,176532;-0,264423;-0,487467;-0,467936;-0,518555;-0,557617;-0,502734;-0,463672
-0,358699;-0,427058;-0,192871;-0,48584;-0,011068;-0,128255;-0,244531;-0,508203
-0,164513;-0,232872;-0,486247;-0,554606;-0,514323;-0,621745;-0,576953;-0,567187
-0,338417;-0,406776;-0,222575;-0,525309;0,025716;0,006185;-0,195703;-0,478906
-0,1247;-0,271184;-0,46224;-0,39388;-0,508138;-0,732748;-0,598047;-0,558984
-0,202825;-0,349309;-0,238444;-0,472819;-0,002604;0,026693;-0,227735;-0,46211
-0,016902;0,022161;-0,477702;-0,45817;-0,482096;-0,638346;-0,545703;-0,448047
-0,039438;-0,058969;-0,190836;-0,503336;-0,006185;-0,035482;-0,238281;-0,443359
-0,039438;-0,000376;-0,510661;-0,42277;-0,500977;-0,579102;-0,564063;-0,525
-0,30311;-0,45936;-0,236002;-0,460612;-0,024414;-0,073242;-0,277344;-0,404297
-0,772611;-0,899564;-0,503744;-0,552572;-0,491211;-0,62793;-0,541797;-0,453906
-0,314754;-0,480769;-0,13916;-0,373535;-0,016927;0,002604;-0,261328;-0,456641
-0,76247;-0,879657;-0,487467;-0,575358;-0,526042;-0,711588;-0,537109;-0,615234
-0,313251;-0,508564;-0,189616;-0,463053;0,010091;0,000325;-0,219531;-0,434375
-0,763221;-0,870643;-0,414225;-0,580241;-0,473307;-0,610026;-0,589063;-0,520703
-0,333909;-0,519456;0,023193;-0,26001;-0,000651;-0,049479;-0,273047;-0,439063
-0,805289;-0,893179;-0,473226;-0,297445;-0,507813;-0,576172;-0,554688;-0,554688
-0,363206;-0,529222;0,003255;0,032552;-0,027018;-0,046549;-0,3;-0,339063
-0,775992;-0,990835;-0,485433;-0,612386;-0,499675;-0,626628;-0,577734;-0,489844
-0,320012;-0,534856;-0,002441;-0,021973;-0,000651;0,028646;-0,236719;-0,471094
-0,793269;-0,939754;-0,539958;-0,657145;-0,547852;-0,694336;-0,623437;-0,535547
-0,347055;-0,503305;-0,017904;-0,076498;-0,016602;-0,016602;-0,257031;-0,383985
-0,801157;-0,996469;-0,557861;-0,69458;-0,522461;-0,581055;-0,591016;-0,512891
-0,33729;-0,532602;-0,000814;-0,049642;0,001953;-0,085938;-0,196094;-0,547656
-0,807542;-0,924729;-0,52775;-0,615641;-0,512695;-0,620117;-0,594531;-0,516406
-0,297101;-0,492413;0,007731;0,037028;-0,004883;-0,014648;-0,199219;-0,365234
-0,776743;-1,05018;-0,561117;-0,668539;-0,500651;-0,617838;-0,529687;-0,558984
-0,328651;-0,514198;-0,037842;0,079346;-0,012044;0,075846;-0,278516;-0,493359
-0,763597;-0,929612;-0,605875;-0,635172;-0,502604;-0,697917;-0,546094;-0,565625
-0,312124;-0,517202;-0,014648;-0,053711;-0,007487;-0,027018;-0,207812;-0,364062
-0,818059;-1,052434;-0,617676;-0,744629;-0,496745;-0,613932;-0,564453;-0,515625
-0,335412;-0,520958;-0,023193;-0,111084;-0,020833;-0,040365;-0,214063;-0,4875
-0,814303;-1,019381;-0,517171;-0,663656;-0,508138;-0,625326;-0,530469;-0,471875
-0,351563;-0,498047;-0,010172;-0,137125;-0,021159;-0,021159;-0,246484;-0,373437
-0,776743;-0,991587;-0,652262;-0,662028;-0,466797;-0,662109;-0,473047;-0,492578
-0,336163;-0,52171;0,000407;-0,058187;-0,001953;0,007813;-0,208984;-0,472656
-0,785006;-0,99985;-0,631917;-0,651449;-0,506185;-0,721029;-0,46211;-0,589063
-0,323768;-0,528846;-0,002848;-0,286051;-0,013997;-0,013997;-0,286719;-0,482031
-0,794396;-0,94088;-0,623779;-0,789795;-0,544922;-0,603516;-0,496484;-0,457422
-0,30649;-0,511569;-0,001627;-0,001627;-0,005534;-0,054362;-0,229297;-0,473437
-0,802284;-0,958534;-0,55542;-0,682373;-0,493164;-0,629883;-0,534375;-0,417188
-0,360952;-0,517202;0,022787;-0,065104;-0,0153;-0,034831;-0,222266;-0,261328
-0,81543;-0,932617;-0,614014;-0,692139;-0,454753;-0,659831;-0,543359;-0,484766
-0,302359;-0,507437;0,028076;-0,001221;-0,005534;0,023763;-0,182031;-0,435937
-0,786509;-1,001352;-0,604655;-0,77067;-0,478516;-0,693359;-0,504297;-0,533594
-0,36884;-0,544621;-0,029297;-0,175781;-0,100911;-0,091146;-0,295703;-0,403125
-0,851487;-1,056565;-0,649007;-1,059164;-0,708659;-0,620768;-0,539063;-0,646484
-0,34668;-0,532227;0,007731;-0,128988;-0,108724;-0,138021;-0,201172;-0,542969
-0,824444;-1,009991;-0,560709;-0,834147;-0,667318;-0,589193;-0,511328;-0,433203
-0,282827;-0,458609;0,019125;-0,088297;-0,102214;-0,121745;-0,235938;-0,470313
-0,802659;-0,997972;-0,598958;-0,70638;-0,688151;-0,639323;-0,549219;-0,588281
-0,327899;-0,552509;-0,001221;-0,010986;-0,089518;-0,079752;-0,233203;-0,457812
-0,814303;-0,951022;-0,602621;-0,661214;-0,644206;-0,653971;-0,564453;-0,417969
-0,360201;-0,516451;0,006104;-0,101318;-0,114909;-0,105143;-0,283984;-0,459765
-0,819937;-0,985952;-0,597331;-0,587565;-0,629557;-0,570963;-0,489453;-0,548047
-0,352314;-0,53786;-0,002848;-0,032145;-0,098307;-0,195963;-0,272265;-0,467578
-0,795147;-0,970929;-0,602621;-0,700277;-0,697917;-0,66862;-0,529297;-0,548828
-0,298978;-0,523588;0,015462;-0,013834;-0,09668;-0,077148;-0,2125;-0,515234
-0,785382;-0,931866;-0,616862;-0,655924;-0,673177;-0,702474;-0,540625;-0,560156
-0,38161;-0,518329;-0,009359;-0,243734;-0,12207;-0,102539;-0,28125;-0,476563
-0,815805;-1,011118;-0,598958;-0,755208;-0,665039;-0,586914;-0,586719;-0,567187
-0,308368;-0,532978;0,015462;-0,101725;-0,091146;-0,169271;-0,203516;-0,545312
-0,768104;-0,93412;-0,590006;-0,775553;-0,639648;-0,639648;-0,518359;-0,508594
-0,323392;-0,508939;0,006917;-0,159098;-0,09082;-0,081055;-0,222266;-0,495703
-0,772611;-0,997221;-0,608317;-0,73527;-0,61556;-0,732748;-0,523047;-0,610938
-0,380484;-0,546499;-0,014648;-0,317383;-0,13151;-0,102213;-0,272265;-0,623828
-0,829327;-1,02464;-0,644938;-0,771891;-0,660156;-0,582031;-0,527344;-0,595703
-0,377854;-0,485276;0,008952;-0,108236;-0,121419;-0,20931;-0,277734;-0,551172
-0,808293;-1,023137;-0,629883;-0,786133;-0,647461;-0,598633;-0,014453;-0,033984
-0,327899;-0,523212;-0,026855;-0,134277;-0,142578;-0,123047;-0,056641;-0,144531
-0,895808;-1,012996;-0,644125;-0,819906;-0,670898;-0,768555;-0,035547;-0,152734
-0,363206;-0,519456;0,000814;-0,155436;-0,098633;-0,098633;-0,050781;-0,03125
-0,804913;-0,912335;-0,604655;-0,760905;-0,670248;-0,523763;-0,141797;-0,288281
-0,313627;-0,548002;0,019531;-0,068359;-0,104818;-0,348958;-0,030078;-0,088672
-0,826322;-0,94351;-0,608724;-0,823568;-0,623373;-0,603841;1,879688;-1,948437
-0,317759;-0,513071;-0,002848;0,016683;-0,147461;-0,12793;-0,049609;-0,078906
-0,768479;-0,973557;-0,600993;-0,737711;-0,634766;-0,878906;-0,079297;-0,225781
-0,333534;-0,470253;0,012207;-0,124512;-0,120443;-0,257162;-0,029297;-0,058594
-0,822566;-0,96905;-0,626627;-0,890299;-0,03125;0,076172;-0,084375;-0,182031
-0,351563;-0,527344;-0,000407;-0,156657;-0,118164;-0,508789;-0,075391;-0,231641
-0,767353;-0,933368;-0,640869;-0,797119;-0,725586;-0,793945;-0,045703;-0,143359
-0,337665;-0,552509;0,004883;-0,151367;-0,140951;-0,238607;-0,111328;-0,111328
-0,821439;-1,085111;-0,649414;-1,000977;-0,832031;-0,919922;-0,125391;-0,476953
-0,371845;-0,479267;-0,023193;-0,023193;-0,174479;-0,272135;-0,107031;-0,067969
-0,813176;-0,988957;-0,038656;0,029704;-0,759766;-0,818359;-0,116797;-0,107031
-0,361328;-0,585938;0,019125;-0,049235;-0,165365;-0,350912;-0,06914;-0,342578
-0,773738;-0,890925;-0,031738;-0,090332;-0,796875;-0,845703;-0,05586;-0,202344
-0,322641;-0,537485;-0,026855;-0,358887;-0,163411;-0,231771;-0,034766;-0,112891
-0,834961;-0,981445;-0,515544;-0,76945;-0,8125;-0,900391;-0,113672;-0,279687
-0,340294;-0,545372;-0,102946;-0,386149;-0,184896;-0,223958;-0,110938;-0,052344
-0,021785;-0,021785;-0,581868;-0,865072;-0,825846;-0,825846;-0,117969;-0,342578
-0,011643;-0,011643;-0,163167;-0,544027;-0,180664;-0,307617;-0,122656;-0,103125
-0,006761;-0,016526;-0,594075;-0,789388;-0,83431;-0,814779;-0,063281;-0,024219
-0,022161;-0,022161;-0,13387;-0,397542;-0,137044;-0,263998;-0,017969;-0,086328
-0,154747;-0,164513;-0,601807;-0,72876;-0,806966;-0,86556;-0,041797;-0,207812
-0,013897;-0,023663;-0,105387;-0,369059;-0,149088;-0,217448;-0,03789;-0,047656
-0,147987;-0,157753;-0,627441;-0,715332;-0,826823;-0,826823;-0,051562;-0,129687
-0,2032;-0,232497;-0,159505;-0,384115;-0,175781;-0,302734;-0,111328;-0,082031
-0,060472;-0,148362;-0,622152;-0,729573;-0,819662;-0,839193;-0,080469;-0,109766
-0,277945;-0,404898;-0,145671;-0,409343;-0,160807;-0,209635;-0,036328;0,051562
-1,255259;-1,313852;-0,628662;-0,67749;-0,859049;-0,907877;-0,133203;-0,172266
-0,429688;-0,507813;-0,165609;-0,399984;-0,142904;-0,230794;-0,030469;-0,108594
-1,303711;-1,37207;-0,646566;-0,705159;-0,852539;-0,813477;-0,016797;-0,094922
-0,188176;-0,207707;-0,187175;-0,499675;-0,13151;-0,219401;-0,044531;-0,083594
-0,167142;-0,157377;-0,588379;-0,686035;-0,782552;-0,83138;-0,039844;-0,157031
-0,324895;-0,295598;-0,117594;-0,400797;-0,186198;-0,205729;-0,041016;0,007813
-0,363582;-0,353816;-0,646159;-0,734049;-0,832357;-0,822591;-0,044531;-0,171484
-0,585562;-0,624624;-0,13265;-0,44515;-0,14974;-0,266927;-0,103906;-0,094141
-0,839468;-0,849234;-0,624593;-0,732015;-0,837565;-0,837565;-0,045703;-0,114062
-0,391001;-0,732798;-0,15625;-0,46875;-0,16569;-0,263346;-0,096484;-0,116015
-1,014498;-1,102389;-0,619303;-0,736491;-0,863281;-0,785156;-0,144141;-0,173438
-0,401893;-0,665565;-0,166016;-0,46875;-0,160807;-0,258464;-0,013672;-0,033203
-1,400616;-1,527569;-0,650228;-0,747884;-0,842773;-0,852539;-0,041016;-0,236328
-0,420673;-0,703876;-0,150553;-0,463053;-0,149089;-0,25651;-0,063281;-0,063281
-1,343149;-1,489634;-0,600586;-0,737305;-0,821615;-0,811849;-0,033203;-0,179688
-0,407903;-0,691106;-0,200195;-0,50293;-0,129557;-0,266276;-0,033203;-0,169922
-0,685096;-0,606971;-0,612793;-0,710449;-0,792318;-0,811849;-0,057031;-0,164453
-0,422175;-0,695613;-0,151774;-0,444743;-0,149414;-0,208008;-0,021484;-0,128906
-0,712891;-0,732422;-0,650228;-0,689291;-0,827474;-0,856771;-0,099219;-0,138281
-0,413912;-0,68735;-0,191244;-0,347494;-0,166667;-0,215495;-0,084375;-0,084375
-0,677584;-0,794772;-0,634359;-0,702718;-0,86263;-0,86263;-0,095313;-0,026953
-0,394005;-0,706505;-0,182699;-0,51473;-0,161458;-0,259115;-0,051562;-0,119922
-0,740309;-0,759841;-0,645752;-0,69458;-0,842123;-0,793294;-0,120313;-0,169141
-0,411659;-0,646034;-0,19043;-0,43457;-0,174154;-0,27181;-0,089453;0,105859
-0,720027;-0,749324;-0,625;-0,712891;-0,804362;-0,823893;-0,049609;-0,186328
-0,469877;-0,694486;-0,092773;0,043945;-0,156575;-0,224935;-0,064844;-0,055078
-0,741061;-0,731295;-0,603434;-0,652262;-0,838542;-0,877604;-0,136719;-0,039063
-0,477389;-0,701998;-0,066732;-0,135091;-0,207031;-0,490234;-0,108203;-0,078906
-0,754958;-0,735427;-0,646973;-0,637207;-0,780925;-0,79069;-0,117969;-0,166797
-0,446589;-0,720027;-0,087484;-0,09725;-0,321615;-0,507161;-0,132031;0,082812
-0,759465;-0,759465;-0,616048;-0,625814;-0,802409;-0,831706;-0,102735;-0,141797
-0,477013;-0,701622;-0,060628;-0,16805;-0,297852;-0,375977;-0,125781;-0,321094
-0,766226;-0,795523;-0,627035;-0,675863;-0,782552;-0,889974;-0,173047;-0,358594
-0,424054;-0,67796;-0,047607;-0,330811;-0,259115;-0,444662;-0,204688;-0,253516
-0,768104;-0,77787;-0,61971;-0,84432;-0,797201;-0,787435;0,020703;-0,096484
-0,434946;-0,688852;-0,048828;-0,078125;-0,315755;-0,569662;-0,936719;1,221484
-0,763972;-0,734675;-0,621338;-0,689697;-0,878906;-0,791016;-0,81875;-0,066797
-0,378982;-0,720778;-0,064697;-0,250244;-0,259766;-0,376953;-0,227735;-0,354688
-0,752329;-0,801157;-0,616455;-0,753174;-0,777344;-0,933594;-0,647265;-0,461719
-0,458233;-0,653546;-0,06307;-0,258382;-0,316732;-0,424154;-0,291406;-0,232812
-0,727163;-0,805288;-0,625407;-0,850016;-0,811198;-0,752604;-0,801172;-0,439844
-0,445463;-0,670072;-0,167643;-0,499674;-0,262044;-0,603841;-0,200781;-0,396094
-0,729417;-0,768479;-0,643311;-0,819092;-0,771159;-0,780924;-0,706641;-0,374609
-0,430814;-0,694486;-0,269369;-0,630697;-0,309896;-0,436849;-0,240625;-0,230859
-0,708759;-0,855243;-0,596924;-0,802002;-0,796875;-0,923828;-0,747266;-0,522656
-0,426307;-0,631385;-0,30192;-0,61442;-0,259766;-0,484375;-0,19414;-0,301562
-0,612981;-0,68134;-0,614014;-0,760498;-0,784505;-0,77474;-0,793359;-0,441797
-0,501427;-0,706505;-0,27181;-0,574544;-0,260417;-0,641276;-0,246875;-0,471484
-0,614483;-0,64378;-0,651042;-0,709635;-0,798828;-0,798828;-0,641797;-0,280469
-0,000376;-0,010141;-0,286865;-0,599365;-0,253581;-0,439127;-0,271094;-0,339453
-0,386118;-0,415415;-0,616455;-0,743408;-0,790039;-0,936523;-0,669922;-0,523438
0,00601;0,025541;-0,274251;-0,498861;-0,258138;-0,443685;-0,863281;-0,599609
-0,12808;-0,137846;-0,625;-0,732422;-0,78418;-0,803711;-0,758594;-0,367969
-0,048077;-0,057843;-0,252686;-0,487061;-0,272461;-0,633789;-0,260938;-0,358594
-0,227239;-0,276067;-0,643311;-0,906982;-0,77832;-0,788086;-0,652734;-0,428125
-0,033053;-0,013522;-0,303141;-0,59611;-0,292969;-0,429688;-0,279687;-0,279687
-0,298603;-0,318134;-0,590413;-0,727132;-0,773438;-0,929688;-0,753516;-0,480078
-0,007888;-0,037185;-0,027669;-0,086263;-0,247721;-0,501627;-0,319531;-0,3
-0,295598;-0,315129;-0,617269;-0,802816;-0,745443;-0,77474;-0,666016;-0,539063
0,013897;0,013897;-0,194092;-0,340576;-0,235677;-0,548177;-0,24375;-0,370703
-0,283954;-0,303485;-0,646973;-0,861816;-0,77474;-0,843099;-0,829297;-0,428906
-0,015024;-0,063852;-0,094401;-0,31901;-0,301107;-0,369466;-0,332031;-0,400391
-0,265174;-0,255409;-0,129802;-0,246989;-0,733398;-0,918945;-0,807031;-0,514062
-0,022161;0,016902;-0,112305;-0,424805;-0,215495;-0,459635;-0,311328;-0,174609
-0,300105;-0,329402;-0,417887;-0,564372;-0,731771;-0,809896;-0,617969;-0,432422
-0,020282;-0,030048;-0,222982;-0,476888;-0,212565;-0,505534;-0,28789;-0,28789
-0,321515;-0,262921;-0,663656;-1,093343;-0,751627;-0,810221;-0,821485;-0,528516
0,003005;-0,045823;-0,253092;-0,575358;-0,020833;0,03776;-0,279687;-0,475
-0,309871;-0,329402;-0,655924;-0,763346;-0,920898;-0,999023;-0,708203;-0,395703
-0,010517;0,01878;-0,281168;-0,554606;-0,223633;-0,516602;-0,265625;-0,294922
-0,301232;-0,310997;-0,679525;-0,796712;-0,844076;-0,765951;-0,757422;-0,542578
-0,046575;-0,017278;-0,275065;-0,470377;-0,276042;-0,402995;-0,292969;-0,244141
-0,369967;-0,350436;-0,688883;-0,864665;-0,815104;-0,902995;-0,746484;-0,521875
-0,010141;-0,000376;-0,351156;-0,536703;-0,210612;-0,318034;-0,258203;-0,355859
-0,300481;-0,329778;-0,651449;-0,856527;-0,842123;-0,881185;-0,682422;-0,399219
-0,018029;-0,047326;-0,325928;-0,560303;-0,251302;-0,407552;-0,236719;-0,305078
-0,301983;-0,311749;-0,716146;-0,891927;-0,798828;-0,818359;-0,664063;-0,693359
-0,598708;-0,696364;-0,298666;-0,513509;-0,258138;-0,45345;-0,252734;-0,233203
-0,890174;-1,124549;-0,727946;-0,893961;-0,820964;-0,899089;-0,751953;-0,644531
-0,650541;-0,679838;-0,315348;-0,432536;-0,290039;-0,368164;-0,232812;-0,242578
-0,946515;-1,044171;-0,624186;-0,848795;-0,839193;-0,848958;-0,785156;-0,345703
-0,674955;-0,714017;-0,346273;-0,551351;-0,330078;-0,496094;-0,331641;-0,292578
-0,981445;-1,137695;-0,653483;-0,819499;-0,828125;-0,867188;-0,810156;-0,624609
-0,73768;-0,786509;-0,325114;-0,627848;-0,230794;-0,406576;-0,212891;-0,28125
-0,939378;-0,080003;-0,653483;-0,087077;-0,86263;-0,130208;-0,763281;-0,148047
-0,426307;-0,045448;-0,24292;-0,047607;-0,24707;0,006836;-0,347266;-0,005469
-0,607347;-0,031175;-0,16154;-0,015055;-0,764974;-0,032552;-0,523438;0,023438
-0,692608;-0,077374;-0,330404;-0,076498;-0,327148;-0,102539;-0,321094;-0,10625
-0,873272;-0,062726;-0,527344;-0,029297;-0,788737;0,02181;-0,747656;-0,103125
-1,025015;-0,067984;-0,350342;-0,067139;-0,267578;-0,033203;-0,240234;-0,074219
-1,056565;-0,080003;-0,815023;-0,121664;-0,842123;-0,295248;-0,925391;-0,173438
-1,221454;-0,088642;-0,37028;-0,116374;-0,362956;0,017904;-0,245703;-0,050391
-1,379582;-0,09052;-1,031494;-0,123291;-0,992188;-0,015625;-0,821875;-0,060156
-1,25;-0,136719;-0,432536;-0,090739;-0,339193;-0,319662;-0,28125;-0,251953
-1,52156;-0,086013;-1,143799;-0,157471;-1,094727;-0,069336;-0,941406;-0,0625
-1,40024;-0,111178;-0,446371;-0,143636;-0,329427;0,01237;-0,315625;-0,139844
-1,698843;-0,126577;-1,30249;-0,072021;-1,104818;-0,352865;-0,95625;-0,204297
-1,496018;-0,089768;-0,428467;-0,164795;-0,290365;-0,046224;-0,253125;-0,01875
-1,75293;-0,112305;-1,320801;-0,13916;-1,088216;0,044596;-1,028516;-0,188672
-0,785757;-0,111929;-0,360514;-0,048014;-0,301107;-0,301107;-0,323438;-0,157422
-0,85637;-0,055589;-0,708415;-0,142008;-0,864258;-0,092773;-0,843359;-0,120703
-0,757212;-0,083384;-0,373535;-0,021973;-0,315104;0,173177;-0,273438;-0,048828
-0,916091;-0,994216;-0,695394;-0,861409;-0,85026;-1,152995;-0,664063;-0,664063
-0,798903;-0,857497;-0,339355;-0,57373;-0,276693;-0,452474;-0,350781;-0,350781
-0,864633;-0,942758;-0,657552;-0,813802;-0,816406;-0,71875;-0,75625;-0,717187
-0,800406;-0,868765;-0,355225;-0,531006;-0,347331;-0,552409;-0,323828;-0,138281
-0,86238;-1,028395;-0,677897;-0,931803;-0,84375;-0,912109;-0,850781;-0,577344
-0,813552;-0,920974;-0,393473;-0,471598;-0,281901;-0,252604;-0,27461;-0,255078
-0,909706;-0,987831;-0,637207;-0,793457;-0,875326;-0,963216;-0,782813;-0,421484
-0,786508;-0,952524;-0,391439;-0,635579;-0,333984;-0,5;-0,319922;-0,398047
-0,862004;-1,02802;-0,681152;-0,817871;-0,805338;-0,805338;-0,753906;-0,65625
-0,789138;-0,877028;-0,362142;-0,674642;-0,330404;-0,476888;-0,311328;-0,369922
-0,90332;-1,030273;-0,676677;-0,969645;-0,800781;-0,878906;-0,747266;-0,659375
-0,804162;-0,85299;-0,410563;-0,517985;-0,299479;-0,348307;-0,287891;-0,395313
-0,858999;-1,005484;-0,626628;-0,939128;-0,844076;-0,931966;-0,771484;-0,507813
-0,793645;-0,842473;-0,368652;-0,57373;-0,358724;-0,45638;-0,327344;-0,307812
-0,883038;-0,941632;-0,682373;-0,819092;-0,806966;-0,748373;-0,770703;-0,516797
-0,849234;-0,907828;-0,359701;-0,545248;-0,285482;-0,412435;-0,267188;-0,237891
-0,910081;-0,968675;-0,685628;-0,832113;-0,846029;-0,933919;-0,730469;-0,681641
-0,811298;-0,830829;-0,31901;-0,494792;-0,345703;-0,277344;-0,305078;-0,305078
-0,891677;-0,891677;-0,681559;-0,886637;-0,817057;-0,885417;-0,710547;-0,456641
-0,785006;-0,853365;-0,366618;-0,649821;-0,248698;-0,541667;-0,297656;-0,434375
-0,862004;-0,988957;-0,592855;-0,807698;-0,756185;-0,795248;-0,733203;-0,576953
-0,759841;-0,857497;-0,338135;-0,582275;-0,326823;-0,502604;-0,238281;-0,21875
-0,869516;-0,996469;-0,660807;-0,963542;-0,815104;-0,98112;-0,704688;-0,704688
-0,789889;-0,828951;-0,318604;-0,562744;-0,277344;-0,345703;-0,283594;-0,293359
-0,813176;-0,988957;-0,675049;-0,919189;-0,792643;-0,870768;-0,717578;-0,629688
-0,786509;-0,913462;-0,347493;-0,6014;-0,347331;-0,640299;-0,258203;-0,433984
-0,844727;-0,932617;-0,636393;-0,939128;-0,79069;-0,868815;-0,822266;-0,558594
-0,780499;-0,946514;-0,349935;-0,623372;-0,338216;-0,39681;-0,258984;-0,473828
-0,736929;-0,775992;-0,752767;-0,909017;-0,828451;-1,062826;-0,814844;-0,44375
-0,028546;-0,01878;-0,405273;-0,649414;-0,291341;-0,408529;-0,261328;-0,066016
-0,007888;-0,007888;-0,652262;-0,994059;-0,805664;-0,825195;-0,763281;-0,577734
-0,018029;-0,018029;-0,340169;-0,447591;-0,364909;-0,54069;-0,276172;-0,491015
0,001878;-0,04695;-0,666911;-0,989177;-0,785156;-0,833984;-0,692188;-0,643359
-0,001127;-0,001127;-0,365397;-0,570475;-0,355794;-0,385091;-0,349219;-0,271094
-0,007512;-0,027043;-0,645345;-0,889486;-0,799154;-1,072591;-0,652344;-0,730469
-0,015024;0,033804;-0,350749;-0,712077;-0,299805;-0,416992;-0,308203;-0,317969
-0,027043;-0,027043;-0,674235;-0,879313;-0,814779;-0,873373;-0,807812;-0,690625
-0,043945;-0,170898;-0,373535;-0,705566;-0,231445;-0,485352;-0,232422;-0,427734
-0,163386;-0,212214;-0,681152;-0,993652;-0,803385;-0,901042;-0,788672;-0,671484
-0,167518;-0,196815;-0,380859;-0,664063;-0,303711;-0,430664;-0,273438;-0,351563
-0,164889;-0,194186;-0,684408;-0,899251;-0,836263;-0,943685;-0,754688;-0,79375
-0,145733;-0,165265;-0,384928;-0,590006;-0,309896;-0,45638;-0,239453;-0,327344
-0,158879;-0,207707;-0,68278;-0,965983;-0,795898;-0,81543;-0,867578;-0,701562
-0,169772;-0,189303;-0,368652;-0,593262;-0,277669;-0,599935;-0,277344;-0,541016
-0,148362;-0,187425;-0,698242;-0,961914;-0,74056;-0,867513;-0,753516;-0,704688
-0,155123;-0,164889;-0,371094;-0,595703;-0,25293;-0,321289;-0,279687;-0,377344
-0,164513;-0,242638;-0,021973;-0,002441;-0,817057;-0,953776;-0,741797;-0,810156
-0,16226;-0,172025;-0,068359;-0,009766;-0,251302;-0,485677;-0,265234;-0,450781
-0,178786;-0,208083;-0,021159;0,017904;-0,770833;-0,829427;-0,836719;-0,602344
-0,175781;-0,185547;-0,039876;-0,049642;-0,233398;-0,516602;-0,321094;-0,35039
-0,186298;-0,205829;-0,015869;-0,084229;-0,780924;-0,849284;-0,846484;-0,651172
-0,212966;-0,242263;-0,007731;0,031332;-0,355794;-0,355794;-0,290625;-0,407813
-0,176908;-0,215971;-0,041097;0,124918;-0,817057;-0,953776;-0,769141;-0,515234
-0,182167;-0,172401;-0,021973;-0,080566;-0,323242;-0,420898;-0,3125;-0,361328
-0,166767;-0,215595;-0,041504;0,046387;-0,764323;-0,822917;-0,8625;-0,686719
